FRUITS_VEGGIES,DAILY_STRESS,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,SLEEP_HOURS,DAILY_SHOUTING,SUFFICIENT_INCOME,TIME_FOR_PASSION,WEEKLY_MEDITATION,WORK_LIFE_BALANCE_SCORE,GENDER_NEW,AGE_GROUP
2,5,4,5,1,1,2,1,10,4,10,2,0,10,604.8,0,3
3,5,5,10,10,2,0,1,1,8,10,2,1,3,625.9,1,1
5,3,6,3,5,1,8,0,7,8,5,1,3,10,679.8,1,1
5,3,2,4,10,2,2,0,2,6,2,2,0,2,591.7,1,2
3,3,1,4,4,1,2,2,4,8,8,2,1,10,660.5,0,1
1,3,1,3,7,1,2,1,3,7,2,2,1,10,626.1,0,1
3,1,6,4,6,2,6,3,6,8,2,2,3,5,681.3,1,2
5,4,4,1,6,1,8,1,7,6,3,2,2,8,670.9,1,1
3,4,6,10,10,1,5,3,4,8,1,2,6,1,680.9,1,2
2,1,4,0,10,2,0,0,7,5,0,1,5,10,609.5,1,2
3,3,1,4,4,1,2,2,4,8,8,2,1,10,660.5,0,1
4,0,5,3,4,1,7,3,6,8,2,2,4,7,689.8,0,3
1,3,0,5,7,1,3,3,6,9,1,1,5,10,640.7,1,1
1,3,10,6,4,2,6,3,5,6,0,2,2,4,658.6,1,2
3,3,5,3,7,2,10,6,9,7,1,2,4,5,685.1,1,2
3,3,1,4,4,1,2,2,4,8,8,2,1,10,660.5,0,1
3,3,10,0,10,1,5,5,6,6,7,1,4,5,670.7,0,0
4,2,3,1,10,1,7,3,5,7,0,2,2,4,679.2,0,1
2,1,9,4,3,2,10,1,1,7,2,2,8,2,669.9,1,2
3,1,5,8,9,1,8,8,10,7,6,2,7,8,748.2,0,2
4,2,8,4,10,1,5,8,10,5,3,1,10,4,679.8,1,3
0,4,6,3,10,1,3,0,5,7,1,1,2,8,653.7,0,0
3,3,3,3,3,1,7,1,5,6,7,2,1,10,665.4,0,2
3,4,6,4,5,1,3,1,2,6,5,2,1,2,637.6,1,1
3,2,6,2,4,2,3,0,1,7,5,1,2,6,573.0,0,1
3,3,9,5,10,2,10,3,5,7,2,2,8,3,677.5,1,2
4,4,2,3,2,1,8,2,5,9,2,1,2,10,642.2,0,1
3,3,1,4,4,1,2,2,4,8,8,2,1,10,660.5,0,1
1,2,7,4,6,2,5,2,3,7,2,2,8,5,666.9,0,2
0,5,7,3,3,1,4,4,2,7,1,2,1,7,637.8,1,1
2,2,7,3,7,1,4,3,2,6,3,2,2,5,639.3,0,1
3,3,1,4,4,1,2,2,4,8,8,2,1,10,660.5,0,1
1,5,6,6,3,2,5,2,1,7,2,2,1,7,590.0,1,3
1,2,2,10,5,2,4,1,9,8,1,2,2,3,673.4,0,2
3,2,10,10,3,2,8,6,2,7,1,1,4,10,707.5,1,3
1,3,8,4,3,1,5,0,4,8,1,2,2,4,653.7,1,1
1,0,7,0,6,2,8,2,3,7,0,1,0,7,612.5,0,0
4,1,6,3,8,1,4,4,6,7,2,2,7,9,715.1,0,2
3,3,1,4,4,1,2,2,4,8,8,2,1,10,660.5,0,1
3,2,10,3,2,1,2,1,2,8,5,2,2,8,643.1,1,2
2,4,2,3,10,1,4,2,7,7,10,1,2,3,601.4,1,1
3,3,1,4,4,1,2,2,4,8,8,2,1,10,660.5,0,1
4,3,10,10,10,2,7,10,7,6,2,2,4,2,710.0,1,3
0,5,1,5,2,1,0,0,1,8,5,2,0,6,612.3,1,3
0,5,2,3,2,1,0,0,1,8,5,2,0,10,591.9,1,3
3,3,1,4,4,1,2,2,4,8,8,2,1,10,660.5,0,1
5,2,8,8,4,1,9,7,10,7,2,2,2,5,714.2,1,1
2,2,8,5,10,1,8,6,9,7,2,2,9,7,727.6,1,3
5,3,6,10,5,2,6,3,10,8,1,2,9,10,721.2,1,3
4,3,4,3,6,1,7,1,3,7,8,2,2,4,649.9,0,2
3,3,1,4,4,1,2,2,4,8,8,2,1,10,660.5,0,1
3,5,5,4,10,2,7,1,1,5,2,2,0,2,616.8,0,3
3,3,1,4,4,1,2,2,4,8,8,2,1,10,660.5,0,1
2,2,4,10,10,1,8,4,3,7,0,2,3,10,721.3,0,1
5,3,2,9,10,1,8,6,8,7,2,2,7,1,679.8,1,0
3,0,0,0,10,1,1,1,5,7,0,2,0,8,646.9,0,0
5,3,9,8,10,2,7,4,5,7,3,2,2,1,696.2,1,2
5,4,3,6,6,2,7,2,6,5,8,2,0,2,646.7,0,2
2,2,4,4,8,2,6,2,1,6,0,2,5,7,673.1,0,2
4,4,4,6,10,2,5,2,8,8,3,2,0,5,649.4,0,2
3,3,1,4,4,1,2,2,4,8,8,2,1,10,660.5,0,1
4,2,1,4,5,1,7,1,5,6,1,2,0,4,663.7,1,1
1,5,5,4,10,2,7,0,4,7,0,2,6,1,609.3,1,1
4,1,6,10,10,1,8,4,6,8,4,2,5,9,725.5,0,1
2,4,5,1,3,1,1,2,8,7,4,1,1,7,599.9,0,1
4,4,2,3,6,2,3,1,1,6,2,2,1,4,620.4,1,2
2,4,3,2,1,2,3,1,3,7,4,2,3,4,598.9,0,2
4,3,3,5,3,1,9,2,6,8,2,2,4,10,679.6,1,1
2,4,10,10,10,1,7,8,8,7,1,2,10,8,773.3,0,1
2,4,10,10,10,1,7,8,8,7,1,2,10,8,773.3,0,1
5,2,3,10,4,2,7,5,10,7,3,1,8,10,700.6,1,2
4,3,10,10,10,1,6,5,10,7,3,2,7,6,746.5,0,2
3,1,4,3,6,1,7,3,7,8,1,1,6,8,681.5,0,1
0,2,3,4,5,1,7,3,3,7,0,2,1,2,643.1,0,0
5,3,10,7,10,1,10,7,9,7,3,2,4,10,758.2,1,2
4,5,1,7,6,2,4,7,4,4,0,1,8,9,627.4,1,1
3,1,5,5,10,1,6,4,2,6,0,2,1,2,690.3,0,1
2,1,4,4,10,1,6,5,10,6,2,1,2,8,714.0,0,1
3,5,10,3,8,1,4,1,4,7,7,2,4,2,629.7,1,1
0,2,3,4,5,1,7,3,3,7,0,2,1,2,643.1,0,0
5,3,5,10,10,1,3,6,4,5,10,2,3,10,702.4,0,2
2,4,8,10,10,2,3,1,1,9,4,2,5,10,666.9,0,1
4,3,5,4,5,1,5,5,5,7,1,2,2,6,660.5,0,1
2,5,9,3,5,2,2,3,3,7,6,2,0,4,610.8,1,1
5,1,1,10,2,1,10,10,7,7,2,2,10,10,751.0,0,1
5,1,1,10,2,1,10,10,7,7,2,2,7,10,740.8,0,1
5,3,1,0,5,1,0,0,5,6,1,2,0,10,624.6,0,1
3,3,4,10,10,1,9,5,5,6,1,1,5,5,684.1,0,1
1,5,1,2,10,1,3,2,10,7,3,2,6,7,659.8,0,0
2,2,5,3,8,2,7,1,10,8,3,1,1,4,636.2,0,1
2,2,10,7,10,1,7,4,9,8,1,2,2,5,715.9,0,2
3,1,5,1,10,1,1,5,2,8,1,2,4,10,687.3,0,1
1,3,5,0,10,1,5,1,5,7,6,2,0,2,635.0,0,1
2,5,1,7,5,1,4,3,6,5,10,1,0,1,611.0,1,1
3,0,4,2,3,2,2,2,2,8,0,2,1,7,634.6,1,3
5,4,3,8,4,1,10,2,7,9,1,2,1,2,674.9,1,1
5,4,6,10,10,2,10,2,7,8,1,2,6,10,720.6,1,1
4,2,8,4,4,1,2,1,1,7,10,2,0,3,605.3,0,1
2,3,3,3,10,1,9,2,5,7,1,2,10,5,686.0,0,1
2,3,3,5,10,1,9,6,4,7,1,2,10,3,690.9,0,1
2,3,3,4,10,1,8,4,4,7,1,2,10,3,690.9,0,1
2,3,5,3,3,2,4,3,8,4,1,1,3,5,635.0,1,1
3,5,4,4,10,2,8,4,8,8,6,2,4,6,671.5,1,0
2,5,5,5,7,1,7,1,5,8,3,2,7,5,693.0,1,1
5,3,7,5,8,1,10,5,8,7,1,2,8,10,749.5,1,2
3,3,10,1,10,1,4,4,5,8,3,2,1,3,670.9,1,0
1,2,10,2,10,1,7,1,7,7,8,2,0,1,669.4,1,0
5,3,10,4,10,1,7,1,7,5,2,2,2,3,701.3,1,0
1,4,10,10,10,1,6,7,5,8,10,2,7,10,706.6,1,0
1,4,10,5,8,1,6,3,8,6,3,1,7,2,659.2,1,0
1,4,5,3,10,1,8,2,6,6,2,2,2,5,677.5,1,0
1,2,1,2,8,1,6,2,8,7,3,2,1,5,647.5,1,0
5,3,10,4,10,1,7,1,7,5,2,2,1,3,701.3,1,0
5,2,10,6,6,1,9,4,3,7,1,2,8,10,740.0,1,3
3,2,8,10,6,1,4,3,8,8,3,2,2,7,715.7,1,1
3,5,1,0,1,2,0,8,4,6,2,1,0,10,576.8,0,2
2,5,3,10,8,2,2,0,1,4,8,2,0,10,616.6,0,3
5,1,10,10,10,1,8,4,7,8,1,2,3,4,739.3,1,3
4,4,5,4,6,1,9,2,9,7,1,2,3,3,681.7,1,0
2,0,7,3,6,1,3,1,6,7,1,1,1,9,636.9,0,0
1,1,2,2,10,2,2,1,8,8,2,2,2,10,652.8,1,3
2,2,6,4,5,1,8,2,5,7,0,1,2,10,662.2,0,0
2,5,4,8,8,1,3,3,2,8,2,2,1,7,666.9,1,0
4,4,2,5,2,2,3,3,10,6,3,1,4,6,632.4,0,1
1,1,10,6,10,1,10,2,8,7,1,2,6,4,720.6,1,0
5,2,2,3,1,1,10,2,10,7,1,2,3,10,690.4,1,3
4,1,7,4,4,2,2,0,6,7,1,1,2,9,660.7,0,2
2,3,5,0,5,2,8,2,10,9,5,1,5,10,626.2,1,1
4,2,5,10,9,1,6,1,3,8,1,2,10,9,731.7,0,2
4,1,10,10,10,1,9,1,8,8,0,2,7,3,734.4,1,1
3,5,0,0,1,1,4,2,4,9,10,2,7,10,657.3,1,2
5,2,3,3,3,2,4,2,4,7,10,2,1,2,614.4,1,2
3,3,9,5,10,2,9,5,4,7,0,2,5,8,687.5,0,1
4,1,7,4,4,2,2,0,6,7,1,1,2,9,660.7,0,2
3,4,5,5,2,2,8,4,3,8,0,2,4,10,646.7,1,3
2,3,7,4,10,2,10,6,5,7,2,1,9,2,679.2,0,0
3,2,4,5,5,1,5,5,2,7,2,2,5,10,675.2,1,0
4,4,9,6,10,1,6,1,8,6,2,2,1,5,688.1,1,1
1,3,6,10,6,2,6,6,3,8,1,1,10,10,670.5,1,2
3,3,9,9,8,1,8,5,6,7,0,2,6,5,720.2,1,2
0,4,8,5,10,2,2,4,3,7,0,2,2,8,638.0,0,1
4,3,9,3,10,1,5,6,5,8,1,2,3,10,708.3,1,2
1,3,4,4,5,2,7,3,4,7,1,2,2,3,660.3,1,2
5,2,4,10,10,1,7,2,9,7,1,2,9,7,727.6,0,1
5,2,4,10,10,1,7,2,9,7,1,2,9,7,727.6,0,1
5,4,10,10,10,1,6,2,8,6,4,2,1,10,708.5,1,1
5,1,10,6,10,1,7,5,7,7,3,2,7,4,742.5,1,2
5,4,4,4,3,2,10,7,1,5,3,1,3,7,628.7,1,3
1,4,4,1,6,2,1,0,6,6,8,2,0,1,590.8,0,2
3,4,4,9,6,2,8,6,8,7,7,2,2,9,676.4,1,3
1,4,5,2,2,1,1,1,10,6,5,2,1,7,629.0,1,1
5,3,10,4,4,2,4,4,4,6,4,2,2,10,670.3,1,3
2,2,10,10,10,1,8,5,8,8,1,2,8,10,744.6,1,2
2,1,2,0,4,1,10,2,1,8,0,2,1,3,648.0,1,3
2,1,2,0,4,1,10,2,1,8,0,2,1,3,648.0,1,3
2,4,8,7,7,1,6,3,5,7,0,2,4,6,684.3,0,3
2,3,2,3,8,1,8,3,4,7,4,1,5,3,624.6,0,1
2,4,3,4,3,1,7,5,3,9,3,2,2,7,641.8,0,1
1,1,5,2,2,2,4,4,5,5,1,2,2,8,656.7,0,2
2,2,2,1,4,2,4,2,3,8,3,1,1,5,592.3,1,1
0,5,2,1,1,2,6,3,3,7,5,1,0,7,546.2,1,2
1,3,6,7,5,1,5,4,3,7,3,2,3,5,673.7,0,1
1,2,4,10,10,1,10,1,6,9,0,1,1,2,659.4,1,1
3,3,5,7,10,2,8,6,8,6,1,1,1,6,676.2,0,0
3,4,5,5,7,1,7,6,3,7,1,2,8,7,707.7,1,1
4,1,5,7,4,1,0,1,10,8,7,2,1,10,695.7,1,2
2,4,10,8,5,1,8,2,7,5,0,1,2,3,680.9,0,1
3,4,3,5,5,1,7,2,7,6,0,1,2,3,665.8,0,1
2,4,10,0,10,2,6,1,10,8,2,1,8,10,639.6,0,0
2,3,4,3,10,1,10,3,10,8,5,2,3,9,680.4,1,1
5,3,8,2,6,1,4,6,9,7,2,2,4,8,686.8,0,3
5,3,8,10,10,1,8,2,5,8,2,2,4,10,749.1,1,3
5,3,0,0,1,1,3,1,10,7,1,1,1,7,607.1,0,2
4,2,6,1,10,1,2,1,6,6,2,1,1,5,658.8,0,2
3,3,3,10,2,1,2,2,6,8,1,1,4,10,655.8,1,3
5,3,4,10,3,1,10,2,10,7,2,2,2,7,722.7,1,3
5,2,10,10,10,1,8,4,10,8,0,2,5,5,755.2,1,3
3,3,4,10,10,2,4,1,7,7,0,1,2,7,652.4,1,1
2,4,6,7,4,1,5,2,4,8,1,1,2,9,643.5,0,2
0,4,4,4,4,2,1,1,2,7,2,1,0,7,569.8,1,2
4,1,4,4,2,2,2,2,1,8,5,2,1,10,676.9,1,2
4,4,4,6,9,2,7,5,7,8,7,2,6,7,695.1,1,0
3,5,2,6,5,1,0,0,3,5,10,2,2,3,610.4,1,0
3,5,6,4,10,1,6,1,2,6,4,2,1,5,632.5,1,0
4,3,10,0,10,1,4,3,2,6,3,2,2,7,671.6,1,0
3,5,2,1,10,1,8,2,3,8,7,2,0,10,633.1,1,2
3,3,4,4,8,1,8,10,4,7,3,2,0,3,687.5,1,2
4,2,7,10,7,1,7,3,3,7,1,2,9,10,729.8,1,1
4,4,10,10,10,1,8,8,10,7,7,2,10,10,749.9,1,2
4,4,10,10,10,1,8,8,10,7,7,2,10,10,749.9,1,2
5,0,6,10,5,2,4,5,4,7,0,2,7,3,697.7,1,3
5,1,0,6,3,1,9,10,4,9,0,2,8,10,728.7,1,2
1,1,0,0,1,1,7,5,4,6,2,2,1,7,634.6,1,1
2,2,2,0,1,1,10,0,2,8,0,2,0,1,622.7,1,3
2,2,3,0,0,1,10,1,2,8,1,2,0,0,622.7,1,3
5,4,3,8,7,1,4,3,7,6,3,2,3,4,694.7,1,2
4,2,3,3,5,1,8,2,4,7,2,2,3,4,660.3,0,1
5,2,6,6,10,1,7,2,9,7,1,1,3,6,695.3,1,1
2,3,3,10,8,1,5,2,6,5,2,2,2,8,694.3,1,3
5,5,10,4,10,1,6,3,2,6,5,2,1,4,658.0,0,3
5,4,5,6,6,2,8,4,7,8,6,2,6,7,705.3,1,0
4,5,5,2,1,2,2,1,3,7,0,2,2,10,638.0,1,3
3,1,10,10,8,1,7,3,3,8,1,2,2,10,747.0,1,3
3,4,3,6,5,2,4,2,2,6,2,2,7,5,635.9,1,3
0,4,3,0,3,2,2,1,2,6,2,1,3,4,559.4,0,1
5,2,6,5,10,1,8,4,8,7,5,2,4,10,703.6,0,1
5,4,10,7,5,1,5,2,9,8,5,1,3,10,685.3,0,1
4,3,7,6,5,2,6,1,1,9,1,2,1,1,661.8,1,2
4,3,4,4,10,1,6,4,10,6,5,2,8,1,669.8,1,2
2,4,4,7,10,1,9,5,6,6,5,2,2,7,686.0,0,1
1,3,4,4,5,2,7,3,4,7,1,2,2,3,660.3,1,2
1,3,4,4,5,2,7,3,4,7,1,2,2,3,660.3,1,2
1,4,10,10,10,2,5,2,7,7,0,2,3,10,708.5,0,2
0,1,2,3,3,1,1,7,1,7,0,2,3,1,642.7,0,1
4,1,2,10,6,1,8,2,9,7,3,2,2,10,714.0,0,3
0,1,2,3,3,1,1,7,1,7,0,2,3,1,642.7,0,1
5,0,7,10,5,2,3,1,5,8,3,2,0,3,674.3,1,3
4,5,9,8,7,2,7,2,2,10,5,2,1,7,670.7,1,1
4,1,4,5,5,1,8,2,6,6,1,2,2,10,714.9,1,3
2,2,10,10,10,1,4,6,10,7,2,2,3,7,753.3,0,1
4,3,7,3,6,2,5,2,3,7,4,2,0,2,646.5,1,2
5,3,4,4,5,1,4,4,7,5,3,1,4,5,652.0,1,2
5,5,5,10,10,1,5,2,10,6,10,1,3,3,661.3,1,0
4,2,8,3,7,1,8,2,5,8,5,2,2,10,686.2,0,3
2,2,10,10,10,2,5,7,8,7,2,1,4,6,688.3,1,1
3,2,1,3,4,2,3,3,4,9,3,1,3,7,640.3,1,1
3,3,10,4,10,2,7,4,10,5,2,1,1,4,673.0,1,1
3,3,4,10,5,1,3,1,6,7,3,2,1,10,694.7,1,2
1,3,6,10,10,1,4,2,1,6,10,2,1,10,654.4,1,1
1,3,6,10,10,1,4,2,1,6,10,2,1,10,654.4,1,1
5,4,5,5,8,1,3,5,10,7,1,2,1,7,709.1,1,2
1,4,2,5,10,2,0,1,10,8,5,1,0,2,580.1,0,2
5,3,8,10,8,1,10,6,4,7,0,2,6,10,752.1,0,3
5,2,4,10,10,1,8,2,5,7,1,2,4,7,711.5,1,3
4,5,8,4,2,1,2,2,1,8,0,1,5,2,624.2,1,3
3,1,5,2,7,1,3,1,7,7,0,1,2,10,655.8,0,0
5,5,5,6,5,2,6,0,7,6,10,2,0,5,613.1,1,2
5,2,3,10,10,2,3,2,6,7,1,2,2,8,693.0,1,2
1,4,5,3,5,1,7,4,2,8,5,2,10,10,668.6,0,1
3,0,10,10,7,1,10,10,1,7,2,2,10,10,780.4,1,3
2,4,6,4,10,1,8,0,2,8,2,2,0,4,656.7,1,2
2,1,7,4,10,2,5,4,7,5,5,2,3,6,679.2,0,2
1,4,5,10,0,2,0,0,1,3,0,2,1,0,567.1,1,2
2,5,7,4,4,1,7,1,3,7,0,1,1,7,638.0,0,2
4,1,3,2,10,1,9,5,6,7,3,1,2,5,676.0,0,1
4,0,4,0,3,1,5,4,5,9,0,2,4,10,703.4,0,0
3,3,8,4,10,1,10,5,6,8,1,2,2,6,730.6,1,3
2,0,10,0,4,2,6,0,2,7,0,2,0,10,636.1,0,1
5,5,4,2,9,1,7,3,1,8,1,1,3,1,620.8,1,2
5,2,10,4,5,1,1,2,5,7,0,2,1,7,689.4,1,2
1,1,10,5,5,2,8,1,7,4,7,2,2,10,650.1,0,3
4,2,8,4,5,1,8,2,7,8,1,2,3,7,703.6,1,3
3,2,10,10,3,2,10,4,2,4,2,1,2,6,666.1,1,3
5,2,4,2,10,1,4,0,3,6,1,2,1,2,665.0,0,2
0,4,5,1,3,1,3,4,1,6,8,1,2,3,562.6,1,3
3,3,4,10,4,2,1,3,4,6,1,2,3,7,638.0,1,3
3,3,4,10,4,2,1,3,4,6,1,2,3,7,638.0,1,3
5,2,8,10,7,1,7,3,6,7,0,2,4,4,733.8,1,2
5,3,10,3,7,1,4,3,2,9,4,2,4,10,679.0,0,1
5,3,10,10,10,1,8,2,8,7,5,2,1,4,720.6,1,2
2,5,3,10,5,1,7,4,7,8,1,1,2,7,666.2,0,2
5,2,10,10,10,1,8,3,1,8,0,2,5,4,739.8,1,1
3,2,3,4,10,1,2,4,10,8,0,2,4,7,675.3,0,0
2,3,7,0,5,1,5,5,10,6,3,1,6,10,671.5,0,1
1,2,0,10,3,1,2,0,2,10,2,1,5,10,641.8,0,0
1,2,0,10,3,1,2,0,2,10,2,1,5,10,658.8,0,0
2,4,4,2,5,1,8,3,8,7,3,2,1,8,662.8,1,1
3,2,10,3,4,1,5,1,2,6,7,1,3,7,613.8,0,1
4,1,6,5,3,1,3,2,4,8,5,1,1,10,640.1,1,1
1,0,1,1,7,1,5,0,4,8,1,2,1,7,652.0,0,1
3,3,10,6,5,2,8,5,6,8,6,1,6,10,689.8,1,2
1,1,5,0,1,1,10,2,5,10,0,2,1,8,673.0,0,3
3,4,4,3,3,2,5,2,5,8,1,2,5,3,653.9,0,2
3,5,5,6,10,1,10,1,10,6,3,2,8,7,710.6,1,2
2,4,2,0,7,1,8,4,5,9,4,2,4,8,677.9,1,0
2,3,10,4,10,1,1,1,4,6,0,2,1,1,646.5,1,2
4,4,3,0,6,1,3,3,3,7,3,2,3,4,627.8,0,1
2,4,3,3,3,2,6,6,5,8,5,2,2,8,636.9,1,1
2,5,4,3,5,2,3,1,4,7,5,2,1,5,622.9,1,2
2,3,3,7,10,1,8,3,3,7,1,2,1,6,658.4,0,1
5,2,6,10,10,1,2,6,10,6,2,1,4,8,725.9,0,2
2,3,3,10,3,2,4,2,7,7,6,1,2,3,630.3,1,1
3,3,4,3,10,1,7,4,5,7,3,2,4,10,669.0,0,2
3,3,6,6,10,1,7,5,10,7,4,2,2,5,704.0,0,2
4,5,9,10,5,2,8,6,5,7,1,2,10,7,701.3,1,3
3,2,3,3,4,2,6,7,10,7,1,2,0,7,666.6,0,1
3,3,6,7,10,1,4,2,10,8,3,1,5,6,677.0,1,1
5,1,6,10,10,1,9,3,4,7,0,2,5,10,745.3,0,1
2,4,7,3,10,1,8,4,10,8,2,1,3,6,668.5,1,1
3,4,7,5,6,1,7,6,5,7,5,2,1,6,660.5,1,2
4,2,5,6,3,1,4,4,5,7,7,1,7,4,645.2,1,2
1,5,5,5,5,1,5,3,7,8,3,2,0,7,633.9,1,2
1,4,5,10,10,2,2,1,3,7,3,1,2,3,617.6,1,1
5,4,2,10,1,2,7,2,2,9,3,1,10,10,646.7,0,2
3,2,0,10,3,1,9,2,4,6,2,2,2,4,672.0,1,3
4,3,8,10,4,1,8,9,6,7,3,2,1,3,704.9,0,3
2,1,5,10,10,2,5,1,6,6,1,2,1,5,646.9,1,3
0,4,3,2,4,1,1,0,10,7,2,1,1,7,603.7,0,0
4,1,4,4,3,2,8,5,5,9,1,2,4,4,684.7,0,2
3,1,1,3,10,1,3,2,1,6,0,2,1,10,623.8,0,3
3,1,1,3,10,1,3,2,1,6,0,2,1,10,623.8,0,3
3,1,1,3,10,1,3,2,1,6,0,2,1,10,623.8,0,3
3,1,1,1,10,1,3,1,1,6,1,1,2,10,603.4,0,3
5,4,4,4,10,1,10,8,8,8,3,2,2,7,751.4,1,2
0,3,4,2,3,1,3,3,8,7,0,2,2,2,639.0,0,1
3,4,10,10,10,1,8,3,2,7,10,2,3,1,670.1,1,2
5,3,5,1,3,1,9,6,10,8,10,1,1,9,626.0,1,2
5,2,3,5,3,2,3,2,2,7,1,2,3,8,676.9,1,3
3,1,4,10,6,2,8,3,9,5,3,2,4,3,703.4,0,3
3,1,4,10,6,2,8,3,9,5,3,2,4,3,703.4,0,3
3,4,10,10,10,2,2,2,4,7,2,2,3,2,651.8,0,2
1,3,9,4,9,1,9,1,10,8,2,2,1,9,722.9,1,1
1,2,6,0,10,2,5,3,3,7,1,2,8,7,666.9,0,2
3,2,5,9,10,1,6,6,6,8,4,2,6,4,703.4,0,3
5,4,6,1,3,1,4,2,7,8,4,2,1,7,644.1,1,1
5,5,1,3,2,2,5,4,1,9,1,2,1,10,643.1,1,3
5,5,1,3,2,2,5,4,1,9,1,2,1,10,643.1,1,3
2,1,10,10,1,2,5,2,2,7,1,2,10,10,693.9,0,3
3,3,8,10,6,2,4,10,6,8,10,2,5,10,659.2,1,3
5,5,5,3,2,1,2,0,1,8,10,1,1,7,590.2,0,2
3,2,6,10,9,1,5,7,5,7,8,2,0,7,703.0,1,3
3,2,7,7,10,2,6,3,6,8,7,1,1,7,662.6,1,1
1,4,7,10,10,2,10,7,8,7,4,2,6,4,707.0,0,2
2,3,5,3,4,1,2,4,4,9,2,1,0,3,599.5,1,1
1,3,1,5,1,2,4,4,1,10,2,1,2,7,599.1,1,2
3,1,10,2,10,1,6,3,5,6,1,2,5,7,704.5,1,3
4,5,5,10,10,2,8,7,10,6,5,1,10,5,702.1,1,0
5,3,4,3,10,1,5,2,6,7,2,2,1,7,670.9,1,1
3,1,10,10,2,1,7,4,3,8,2,2,6,10,733.4,0,3
3,5,2,2,7,1,9,1,9,5,7,2,1,9,650.7,1,1
1,2,7,4,10,2,7,5,5,7,4,1,3,3,641.8,1,2
4,1,4,4,4,1,8,4,4,8,1,2,1,2,672.4,0,1
5,3,9,3,7,1,7,1,2,9,0,2,3,7,694.3,1,1
3,3,4,4,7,2,3,1,1,6,5,2,1,6,608.5,0,3
3,3,4,4,7,2,3,1,1,6,5,2,1,6,608.5,1,3
3,5,4,0,10,1,7,1,10,3,8,1,2,6,618.2,0,2
5,2,10,2,10,1,9,7,10,8,3,2,4,10,743.3,1,2
2,5,10,10,10,1,5,1,10,8,8,1,3,10,673.6,1,1
1,2,10,2,10,2,5,3,3,7,1,1,2,3,632.9,0,2
0,4,1,2,2,2,3,1,2,7,5,1,2,5,554.5,1,1
0,4,1,2,2,2,3,1,2,7,5,1,2,5,554.5,1,1
5,3,5,1,2,1,2,2,4,8,0,2,1,10,638.4,0,3
3,5,8,10,10,1,7,3,5,7,3,2,2,10,699.6,1,2
4,1,1,10,4,1,10,4,10,8,0,2,4,10,763.7,0,3
2,2,1,10,4,1,8,1,2,6,4,2,8,10,693.7,0,1
1,3,7,4,3,1,2,1,1,7,4,1,2,7,644.4,1,1
2,3,3,0,3,2,2,2,10,5,2,2,2,5,611.8,0,1
2,3,10,8,4,2,2,1,2,7,6,2,1,4,598.7,0,3
4,3,3,1,2,1,2,0,2,7,2,2,0,1,595.3,0,1
3,2,4,10,8,2,7,3,7,7,3,1,6,5,643.9,1,2
1,0,10,10,6,1,7,3,10,7,2,2,3,10,736.3,1,2
2,3,2,5,5,2,1,4,4,7,8,1,2,10,607.6,1,2
5,5,5,2,2,1,5,0,4,6,10,1,2,2,593.8,1,1
5,3,10,10,10,1,8,2,8,8,0,2,8,10,759.9,1,2
5,2,2,10,7,2,2,1,5,8,3,1,2,10,689.6,0,2
0,4,1,5,6,2,4,0,8,6,2,1,0,2,604.8,0,2
3,4,3,7,7,1,9,4,7,6,9,2,5,10,684.5,1,2
4,0,4,2,5,1,3,4,10,8,1,2,5,8,688.9,0,1
1,3,7,3,10,1,10,1,6,7,10,2,2,5,655.6,1,2
0,4,0,3,2,1,1,1,2,8,0,2,6,10,595.5,0,1
0,4,0,3,2,1,1,1,2,8,0,2,6,10,595.5,0,1
2,2,10,10,7,2,7,2,3,9,0,2,10,10,714.9,1,1
4,3,10,10,10,2,10,9,4,7,1,2,10,10,726.6,1,3
2,3,4,6,10,1,7,2,7,9,7,2,4,7,697.0,1,0
2,3,4,6,10,1,7,2,7,9,7,2,4,7,697.0,1,0
5,1,2,10,10,1,7,6,5,8,1,2,4,10,757.6,0,2
1,5,3,1,5,2,4,2,2,8,10,2,1,10,612.5,1,1
1,2,4,2,8,1,3,1,1,8,3,2,1,7,620.8,0,2
5,3,4,10,9,2,10,1,10,6,4,1,8,7,671.5,1,1
5,3,6,10,10,2,10,1,10,6,4,1,8,5,669.8,1,1
3,2,10,10,10,2,10,6,10,7,1,2,4,8,741.4,0,1
4,1,2,0,5,1,7,1,7,8,3,2,1,10,679.8,0,2
3,3,5,8,10,2,7,3,6,7,5,1,7,10,684.5,1,1
5,1,5,10,10,2,4,1,8,7,1,2,8,7,713.8,0,1
4,3,10,3,5,1,7,3,3,6,3,1,1,8,666.7,1,1
4,2,10,10,8,1,8,7,10,7,1,2,4,9,761.8,0,1
5,2,5,10,10,2,10,1,10,6,4,1,10,4,698.7,1,1
4,1,10,5,9,1,8,1,8,8,4,2,3,7,707.2,1,1
5,2,10,10,10,1,9,7,10,7,2,2,8,8,782.2,1,1
5,2,10,10,10,1,9,7,10,7,2,2,8,8,782.2,0,1
4,2,4,10,2,1,7,1,4,7,2,2,3,6,660.3,1,1
5,3,10,10,5,1,5,3,3,6,3,1,3,5,680.3,1,1
5,3,7,10,4,1,3,2,2,6,2,1,4,5,673.3,1,1
