FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,WORK_LIFE_BALANCE_SCORE,GENDER_Male
1,4,10,8,4,8,5,0,2,5,4,7,1,7,0,3,2,8,3,5,1,659.2,True
1,1,2,8,2,5,5,2,1,5,2,4,1,8,6,6,2,4,2,2,1,635.0,False
2,1,5,8,3,9,3,1,1,7,4,6,3,8,1,1,2,3,8,7,0,693.2,False
5,4,5,2,3,5,7,4,1,8,0,5,10,9,6,7,1,10,8,7,3,676.2,True
4,1,10,5,10,8,8,5,1,4,3,1,3,6,0,2,2,10,1,5,1,712.2,True
1,3,10,4,10,10,10,5,1,5,5,3,10,6,10,4,2,3,3,4,1,690.5,False
3,4,3,2,2,10,10,0,1,8,1,8,3,6,3,10,2,10,10,5,2,671.1,True
3,5,3,4,2,4,3,1,1,7,3,5,0,5,10,10,1,3,1,1,2,578.5,False
0,1,4,6,3,8,0,2,1,4,2,4,1,7,7,2,1,5,1,9,1,626.3,False
5,4,4,10,10,10,6,5,1,7,3,7,1,6,0,0,2,4,1,7,2,713.4,False
3,4,3,7,7,6,7,5,1,7,4,1,0,5,2,6,1,10,7,9,2,669.5,False
4,2,10,5,10,9,5,5,1,5,2,9,5,7,0,1,2,10,6,10,3,744.6,True
3,5,5,4,10,3,10,5,2,3,3,4,4,7,5,3,1,10,2,2,2,639.9,True
3,3,1,5,10,3,5,3,1,3,3,7,5,8,10,1,1,5,6,2,3,645.8,True
1,1,10,6,5,5,5,5,2,4,3,3,5,5,0,2,2,10,5,10,3,688.6,True
0,4,1,1,5,5,2,2,1,2,2,4,0,6,5,4,2,10,0,10,2,622.7,False
4,3,2,6,10,5,3,5,1,10,5,10,5,6,0,1,2,7,3,10,3,722.5,False
5,5,0,5,10,4,10,5,1,4,1,9,0,8,0,0,1,10,3,6,3,683.6,False
3,1,5,5,2,6,2,5,1,3,1,2,3,8,0,3,1,5,1,1,2,639.7,False
3,3,10,6,4,7,6,3,2,7,3,6,3,8,0,2,2,4,8,3,0,681.3,True
3,3,5,8,4,5,4,0,1,7,1,8,5,6,0,10,2,5,2,10,2,666.0,True
5,3,4,8,5,10,1,5,1,3,5,7,3,8,0,3,2,3,5,10,1,705.3,False
3,3,2,5,5,2,2,2,1,2,2,1,1,6,7,4,1,2,1,5,3,594.9,True
4,4,2,1,0,2,2,1,1,0,2,2,2,8,7,3,1,1,3,6,3,585.3,False
4,4,4,2,1,1,2,4,1,1,0,1,1,8,10,1,1,1,1,10,3,597.0,False
3,4,6,10,3,2,6,2,1,3,4,6,1,9,10,0,2,10,1,5,1,662.8,False
2,1,10,9,10,8,5,2,2,8,9,8,2,7,0,5,2,5,4,7,1,705.3,False
4,4,6,10,10,10,10,0,1,9,7,6,1,9,5,1,2,5,8,9,1,724.0,False
2,4,3,8,7,10,1,4,1,8,2,5,0,6,0,7,2,4,3,1,2,656.9,True
5,2,0,0,2,4,0,0,1,10,3,3,2,8,0,0,1,0,2,1,1,616.1,True
5,1,1,1,2,2,9,0,1,9,7,7,8,7,7,5,2,5,9,9,1,686.4,True
4,3,0,2,3,6,1,1,1,2,2,3,1,8,1,6,2,2,0,5,3,617.8,False
5,4,10,3,2,2,1,3,1,3,1,3,1,9,0,7,2,4,5,1,1,641.8,False
3,3,1,10,0,4,4,1,2,3,2,10,1,10,1,5,1,5,1,10,0,628.1,False
2,4,5,10,10,10,2,1,2,7,1,3,0,6,0,4,1,10,6,7,2,649.7,False
3,4,10,7,2,10,1,3,2,2,3,6,2,8,10,3,2,3,1,7,1,637.1,True
0,4,5,3,0,4,3,0,2,0,2,2,0,8,10,9,1,6,1,3,1,546.2,True
5,1,6,5,3,4,1,5,2,7,3,5,0,8,0,2,2,4,1,6,2,664.1,True
3,3,6,7,6,6,2,5,1,8,3,5,5,8,7,6,2,4,2,6,0,674.3,False
2,4,5,5,3,4,1,4,1,10,10,10,0,6,10,1,1,3,2,4,2,642.6,False
2,2,10,10,10,10,3,5,1,6,1,5,1,8,2,0,2,10,2,7,1,718.5,True
3,4,10,7,2,10,1,3,2,2,3,6,2,8,10,3,2,3,1,7,1,637.1,True
2,3,10,9,10,10,8,5,1,8,4,10,10,6,1,2,2,9,9,7,3,759.9,True
2,1,10,7,10,4,6,1,1,8,2,5,2,7,0,1,2,10,1,7,3,703.0,False
1,1,7,10,10,5,2,2,1,9,1,2,2,6,10,2,2,1,1,10,2,661.4,False
4,4,4,8,10,10,7,5,2,5,2,6,5,6,6,0,2,10,8,5,3,699.6,False
4,4,10,5,3,6,4,1,1,9,1,10,2,9,0,1,1,10,5,7,3,687.4,False
0,5,2,2,0,1,0,0,1,1,1,1,0,9,0,8,1,1,0,10,1,563.2,False
5,4,1,3,2,1,1,2,1,7,1,10,0,8,10,0,2,5,2,10,3,644.7,False
5,0,10,4,6,5,6,5,2,8,2,10,0,6,0,2,1,8,2,10,3,691.9,False
5,4,6,10,10,10,4,5,2,5,6,4,10,6,0,1,2,6,8,4,3,716.2,False
2,1,2,7,5,5,2,2,1,8,4,4,5,8,0,3,2,10,4,5,2,686.0,True
4,1,4,2,5,10,2,1,1,5,5,7,3,7,3,1,2,4,1,7,1,676.2,True
1,5,3,2,10,2,3,5,1,7,1,4,0,5,5,10,2,10,2,1,2,625.9,False
2,2,2,1,1,2,2,0,2,2,0,4,2,4,0,0,1,2,0,1,1,567.9,True
2,2,1,1,0,2,1,0,2,2,0,6,2,5,0,1,1,2,0,2,1,568.5,True
1,5,10,10,6,7,4,3,2,3,1,6,1,6,0,5,2,10,1,7,2,657.1,True
4,2,10,5,10,10,4,1,2,7,2,6,2,8,10,0,2,7,6,7,1,683.0,True
2,3,1,4,1,10,3,0,1,4,1,8,5,7,5,4,2,3,2,5,2,637.3,True
0,5,3,1,10,10,1,1,2,3,2,3,2,5,0,4,1,10,4,7,2,612.1,True
4,4,3,10,4,7,2,5,2,3,1,8,10,8,7,1,2,10,1,10,2,681.7,False
2,1,1,3,7,10,5,5,1,5,2,6,5,8,2,4,2,6,8,3,2,691.5,False
2,2,10,3,10,10,2,2,2,6,3,6,0,7,0,1,2,4,6,7,1,677.7,False
4,3,4,5,8,5,10,5,2,4,2,10,3,6,0,0,1,8,3,10,3,683.4,False
2,2,4,7,5,10,3,3,1,8,3,4,5,7,8,3,2,6,1,5,1,670.5,False
2,5,1,4,2,10,3,2,2,3,4,2,5,6,3,7,1,7,4,3,1,600.2,True
3,4,0,2,0,10,10,2,2,0,0,2,10,8,10,5,1,3,0,10,1,600.6,True
1,4,3,8,7,10,3,5,2,5,5,5,0,6,10,3,1,5,1,3,1,617.8,True
5,2,8,2,6,4,3,1,2,1,1,3,1,9,2,2,1,3,1,3,1,612.9,False
5,3,10,8,10,6,5,5,1,8,8,10,5,7,0,0,2,5,8,10,1,758.4,False
3,3,1,4,2,6,6,4,1,7,1,2,0,8,0,3,1,4,1,8,0,639.7,False
1,2,1,3,4,8,3,2,1,7,4,3,2,7,2,4,2,9,1,4,1,651.6,True
3,1,4,5,4,5,5,0,2,7,5,8,10,8,0,2,2,5,6,7,2,685.1,True
2,1,5,8,1,5,1,1,1,4,2,2,2,6,10,0,2,2,2,6,1,630.8,True
3,3,3,5,8,10,8,3,2,8,7,1,10,7,0,3,2,10,6,3,2,697.1,False
3,1,6,10,10,10,4,5,1,10,3,2,10,7,8,3,2,10,2,1,2,712.6,True
5,1,5,5,3,10,2,1,2,5,1,9,10,7,0,1,2,10,0,10,1,693.6,False
1,1,10,10,10,4,5,4,1,5,1,5,5,6,10,1,1,8,1,1,1,662.0,True
4,4,3,3,0,10,2,3,1,8,2,4,3,6,9,1,1,4,4,2,1,626.1,True
1,1,4,1,2,9,0,1,1,0,0,10,0,6,10,0,2,8,0,6,1,629.0,True
4,4,2,10,10,3,1,5,2,8,1,4,5,6,0,7,2,6,0,4,1,653.3,False
2,3,8,3,5,3,2,0,2,5,1,8,1,7,0,8,1,3,0,10,1,608.4,True
2,4,9,4,0,7,0,0,1,8,1,7,3,5,4,10,2,10,0,7,0,636.7,False
0,4,2,4,7,10,0,2,2,8,3,10,10,4,0,6,2,10,0,7,0,657.5,True
5,5,1,7,7,10,6,2,1,7,8,8,5,7,5,6,2,10,7,5,2,701.9,False
5,5,8,8,10,10,5,2,2,8,6,6,2,7,2,3,1,10,10,5,2,689.6,True
1,4,5,4,4,4,3,3,2,2,3,2,2,8,5,4,1,10,1,4,2,602.3,True
3,1,4,10,5,10,7,4,2,9,1,4,1,7,0,1,2,10,2,7,3,696.0,True
1,2,2,7,0,10,5,1,1,1,3,8,1,6,0,2,2,5,0,4,1,649.0,True
4,2,10,10,4,10,4,5,1,8,8,10,5,7,0,0,2,8,4,10,1,755.0,True
5,1,10,8,10,5,3,5,1,10,4,10,0,8,0,2,2,8,4,10,3,745.0,False
4,4,3,3,3,10,2,1,2,3,2,4,3,6,1,4,1,3,1,2,1,600.6,False
5,0,10,0,10,10,10,5,2,10,3,1,0,7,0,0,2,10,2,10,3,720.9,True
1,0,5,10,10,10,10,5,1,9,6,5,10,5,10,0,2,10,10,5,2,745.1,True
2,0,6,10,10,10,10,5,1,10,7,5,10,5,10,0,2,10,10,5,2,753.6,True
4,3,10,10,10,10,5,5,1,6,2,9,1,8,0,1,1,8,4,10,2,724.4,False
5,5,2,5,4,0,1,2,2,4,2,6,0,6,0,1,2,5,0,10,3,628.2,True
3,1,10,10,10,8,4,3,1,8,2,5,2,8,2,3,2,6,2,10,2,716.8,False
2,2,4,5,1,6,0,0,2,4,1,3,0,8,0,2,2,5,3,2,2,614.4,False
5,5,4,6,2,3,2,5,2,4,2,10,1,6,0,7,1,3,0,7,2,620.5,False
3,1,5,5,3,1,0,3,2,4,2,1,0,8,0,3,2,10,2,7,1,639.5,False
1,2,5,5,4,6,3,1,2,3,7,2,1,5,0,0,2,0,2,8,3,632.3,False
4,3,4,4,10,10,7,5,2,9,9,5,10,8,5,0,2,10,10,10,3,738.9,True
5,3,1,3,3,10,0,1,1,7,3,2,1,6,5,3,2,7,0,4,2,639.3,False
3,0,8,6,10,5,10,4,1,7,2,10,5,10,0,0,2,7,4,10,3,748.8,True
3,0,4,10,10,10,3,5,1,4,3,8,2,7,0,1,2,4,3,10,2,722.3,False
1,1,10,5,4,5,5,2,1,7,4,5,1,6,8,0,2,5,1,6,1,665.4,True
2,2,2,4,4,2,0,4,2,7,1,2,1,5,0,3,2,8,0,8,3,628.9,False
4,1,6,6,10,3,8,5,2,8,2,8,1,7,2,0,2,10,4,10,2,712.1,False
5,2,10,3,1,4,10,2,1,8,1,3,4,8,1,1,2,5,3,7,1,690.9,True
3,5,1,5,8,10,7,4,2,7,7,2,9,6,10,8,2,3,5,0,2,641.0,False
4,3,10,9,5,10,3,3,1,6,1,6,1,7,0,1,2,9,9,10,3,721.9,False
4,1,5,2,2,3,2,2,1,7,1,6,0,8,0,4,2,0,1,2,2,640.5,False
3,4,2,2,1,10,1,2,1,5,3,3,2,8,2,3,2,4,5,3,2,641.6,False
3,3,2,10,5,10,9,4,2,8,3,7,1,6,0,1,1,10,1,7,2,676.0,False
5,2,4,10,10,4,10,5,1,7,4,6,2,8,0,0,1,10,5,6,3,720.4,False
5,4,5,4,2,6,1,1,1,5,1,5,0,6,0,10,1,2,0,10,1,616.1,False
4,2,8,5,4,5,3,3,1,5,6,6,1,5,0,3,2,4,3,6,3,679.0,False
4,2,10,7,7,9,3,3,1,5,2,7,1,7,0,0,2,7,3,10,3,713.6,False
1,0,5,4,1,10,1,3,2,7,3,7,4,7,0,1,1,5,1,5,1,643.9,True
1,1,5,10,2,5,7,2,1,8,2,5,0,7,0,2,2,5,2,8,1,679.2,True
0,3,1,2,9,10,0,0,1,0,3,2,0,9,10,3,2,3,1,1,2,600.8,True
2,2,2,1,0,1,0,0,1,1,0,1,0,9,0,4,1,1,1,10,1,585.3,False
1,3,4,5,7,10,4,4,2,5,7,4,5,5,0,5,2,4,7,7,1,670.1,True
3,2,6,2,7,8,4,3,1,8,10,6,3,8,0,2,2,8,1,4,2,701.7,False
3,5,8,7,10,4,2,1,1,7,1,5,4,8,0,2,2,10,2,2,1,676.0,False
3,2,8,10,10,10,9,5,2,7,6,8,10,8,0,1,2,10,2,5,2,741.2,True
5,0,4,5,2,5,2,5,1,6,5,10,1,7,0,2,2,4,6,10,2,709.1,False
2,3,5,4,10,10,3,5,2,8,3,8,5,8,0,1,1,10,1,5,1,678.3,False
2,3,10,6,10,4,4,3,1,9,3,5,5,6,0,1,2,10,3,10,2,713.0,False
1,2,4,2,3,3,6,1,1,3,6,3,1,6,3,2,2,7,4,5,3,644.6,True
1,5,3,3,2,10,5,1,1,8,1,3,8,6,6,6,1,5,3,4,0,619.1,False
5,5,2,9,10,10,6,5,1,5,1,10,0,6,5,1,2,6,5,10,2,707.2,False
2,3,2,5,5,10,0,2,1,8,0,1,3,8,0,5,2,2,0,1,2,634.4,False
1,2,4,5,10,10,2,3,2,8,1,5,4,8,0,1,2,10,2,5,2,677.7,True
4,5,8,5,4,8,3,5,2,5,3,5,2,8,10,5,2,8,7,7,3,659.0,False
3,3,8,4,10,10,7,2,2,8,3,5,3,8,0,2,2,3,5,10,1,693.0,False
2,3,1,2,2,10,1,2,2,1,1,1,0,7,0,1,1,10,2,7,2,607.0,False
5,2,4,8,4,10,3,5,1,8,4,3,10,7,0,3,2,6,1,6,2,711.1,False
5,4,3,5,4,10,4,3,2,5,5,4,1,8,4,7,2,3,6,5,1,648.6,False
4,4,1,4,2,1,2,3,1,2,0,5,0,7,0,5,2,3,0,5,2,619.7,False
2,4,2,10,6,10,2,0,1,5,3,8,2,8,0,10,1,3,4,6,0,640.9,False
3,1,10,5,2,3,2,1,1,3,0,1,0,8,0,1,2,4,2,5,1,648.0,True
3,4,6,8,3,10,4,2,1,8,9,3,5,8,10,3,1,7,7,10,2,677.3,False
4,2,5,7,10,10,3,1,2,3,1,6,3,8,0,4,2,8,8,7,2,684.7,True
1,3,1,8,4,8,1,1,2,8,1,4,1,7,7,5,2,2,0,7,2,611.0,False
0,3,0,1,1,2,2,1,2,6,0,2,0,8,0,10,2,1,0,8,3,575.1,False
4,2,6,7,6,8,3,5,1,7,3,8,3,7,3,1,2,10,2,7,1,712.1,False
2,5,2,4,10,10,5,2,2,8,2,4,5,7,0,10,1,4,2,7,3,628.0,False
5,4,10,10,10,7,5,5,2,4,3,6,4,7,0,4,2,6,4,8,3,703.2,False
2,3,10,6,3,10,4,2,1,1,0,1,0,7,9,3,2,3,1,3,1,629.1,False
5,4,10,10,10,8,5,5,2,3,3,6,3,7,0,5,2,5,2,10,3,698.1,False
4,1,5,2,7,2,2,5,2,7,4,4,1,7,0,1,1,8,6,7,3,660.3,False
1,3,0,4,1,4,4,1,2,3,5,1,4,8,10,1,1,7,4,4,2,590.2,False
2,2,10,1,2,1,10,1,1,4,1,1,2,9,0,10,2,10,4,10,1,660.1,False
2,1,1,6,2,10,2,2,2,7,2,8,10,6,1,1,2,3,2,5,2,662.6,False
1,0,3,4,4,10,2,5,2,5,1,1,1,4,3,5,2,6,0,10,3,638.7,False
1,1,2,9,6,9,4,0,1,8,4,5,10,6,10,2,2,5,1,3,1,665.4,False
2,1,10,10,5,5,4,5,1,7,1,7,7,8,10,0,2,10,5,10,1,718.9,False
1,3,6,6,8,2,4,3,2,8,6,4,0,5,0,1,2,4,10,6,3,665.0,False
5,4,10,6,5,3,5,5,2,4,2,5,0,7,10,7,2,10,5,10,3,660.5,True
5,3,10,10,10,10,7,5,1,6,3,8,5,8,0,1,2,10,9,10,2,766.7,True
3,1,5,9,7,10,4,5,1,7,3,7,1,6,3,1,2,8,3,10,3,716.8,True
2,4,1,5,7,2,1,5,1,8,0,1,1,7,0,10,2,10,0,4,2,635.9,False
1,3,4,6,4,1,3,0,1,4,2,6,0,6,7,2,2,2,0,5,1,614.6,True
5,3,4,10,5,10,1,4,2,0,2,3,2,4,0,0,2,7,2,10,1,668.0,True
5,5,3,3,4,10,3,3,1,5,1,4,0,6,0,0,2,5,1,7,2,661.8,False
1,1,1,4,1,6,5,1,2,6,3,2,5,7,1,1,2,4,7,10,1,649.7,True
1,2,3,3,2,2,3,1,1,7,2,7,2,6,1,2,2,5,5,3,1,643.7,False
2,4,6,4,2,4,6,0,2,8,5,4,2,6,0,2,2,8,8,7,1,655.0,False
1,1,2,10,2,9,8,1,2,10,7,3,2,7,0,1,2,4,6,7,1,678.8,True
2,5,2,10,10,10,1,5,2,2,0,1,5,6,2,10,2,5,0,2,1,623.8,False
3,0,2,5,0,6,1,0,2,1,0,5,0,10,10,0,1,1,0,1,0,577.8,False
2,2,1,8,8,2,2,5,2,6,1,3,3,7,0,1,2,6,0,10,3,658.4,False
4,2,4,10,10,10,8,5,1,9,2,9,5,8,0,0,1,10,5,10,0,741.4,False
2,4,5,5,7,3,3,2,1,9,1,3,0,8,5,1,2,2,0,10,1,648.4,False
2,3,6,5,3,10,4,1,2,8,8,9,3,8,3,1,1,4,2,2,1,646.2,False
3,3,8,5,3,5,3,2,1,7,1,5,4,8,0,5,2,4,3,10,2,674.3,False
3,3,7,5,3,5,3,2,1,7,1,5,4,8,0,5,2,4,3,10,2,672.6,False
4,4,1,5,0,10,2,1,1,2,0,6,0,10,3,4,2,1,1,1,1,622.2,True
4,3,6,10,3,6,4,3,2,5,1,4,4,9,0,8,1,10,2,10,2,655.6,False
2,0,6,5,8,8,4,5,1,8,3,10,2,9,0,1,2,7,2,5,2,718.0,True
2,3,5,5,5,10,4,5,2,8,1,10,2,8,0,1,1,5,1,4,1,658.3,False
2,3,1,6,0,2,1,1,1,6,0,7,6,7,2,3,1,2,1,9,1,620.1,True
3,5,2,4,8,10,2,3,1,3,1,2,0,6,10,3,2,5,1,1,2,620.6,False
4,4,8,0,4,6,4,2,1,7,1,6,3,7,3,4,2,4,0,10,0,660.7,True
4,2,8,8,7,3,2,2,2,2,2,4,2,8,2,7,2,2,2,8,3,643.5,False
1,1,3,5,4,5,6,4,2,7,2,6,3,7,1,2,2,7,2,2,2,655.6,True
2,5,3,3,10,10,1,1,2,7,1,6,5,6,10,4,1,5,0,2,2,599.3,False
3,4,4,7,5,10,3,1,1,5,1,3,5,9,10,8,1,3,2,10,0,629.9,False
3,4,10,6,5,3,3,2,1,6,3,6,5,7,0,3,2,5,1,3,2,669.2,False
3,4,1,3,3,10,6,4,1,1,2,7,1,7,0,5,2,6,2,5,0,657.5,False
3,2,3,8,5,10,5,3,2,7,6,2,2,7,0,0,2,3,2,5,3,670.1,False
3,2,2,1,2,3,3,2,1,3,1,1,2,7,1,0,2,2,4,0,0,624.0,True
5,1,5,6,6,3,5,4,1,4,10,4,10,8,0,1,1,10,10,10,1,726.8,True
1,4,3,3,5,10,5,5,1,9,2,7,10,7,0,1,2,8,0,10,2,703.4,True
2,3,1,1,1,4,2,0,2,4,0,2,0,6,3,2,1,0,1,5,2,562.8,True
5,1,6,6,10,6,2,5,1,8,5,7,5,9,0,3,2,4,7,7,3,729.3,False
1,2,2,5,3,5,3,0,1,8,2,5,5,10,3,4,1,5,4,5,1,637.3,True
1,2,1,4,0,2,1,1,1,1,0,1,1,5,3,10,1,0,0,0,1,550.5,True
1,4,4,4,8,6,6,3,1,4,3,5,5,7,5,4,1,5,4,5,1,643.5,False
2,1,5,8,1,5,1,1,1,4,2,2,2,6,10,0,2,2,2,6,1,630.8,True
4,5,8,10,10,9,4,5,1,6,3,10,3,10,0,9,2,4,4,5,2,709.7,False
4,3,3,2,5,4,2,0,2,3,2,4,2,7,0,2,2,4,4,5,1,626.3,True
5,2,5,2,3,5,2,5,1,7,2,5,2,7,0,1,2,5,0,10,0,682.6,False
5,3,5,6,10,10,7,2,2,6,2,10,10,7,2,10,1,3,3,5,2,666.6,False
5,5,10,10,4,2,2,0,1,10,3,5,2,8,0,1,1,4,0,1,1,648.8,False
3,3,10,10,10,7,8,5,2,6,2,4,5,9,0,2,1,10,1,7,2,694.7,False
1,2,10,1,2,6,4,0,1,5,5,3,0,7,0,1,2,3,3,6,1,651.6,True
0,5,0,0,0,10,0,1,2,8,10,2,0,5,10,4,1,5,1,10,2,577.9,True
4,3,10,5,4,3,3,4,1,7,2,5,2,6,0,2,1,1,1,0,1,643.3,True
2,3,5,3,3,4,3,5,1,7,2,8,0,8,0,2,2,4,1,10,1,673.2,False
1,3,1,1,10,10,1,0,2,3,0,2,10,6,0,10,2,1,0,0,2,598.5,False
5,4,7,10,10,5,2,5,1,4,1,1,0,9,0,3,2,3,1,1,1,670.3,False
2,4,3,4,10,10,6,3,2,7,2,9,3,7,0,2,2,10,3,8,3,686.8,True
1,4,1,4,3,5,0,0,1,6,0,5,0,7,0,3,2,1,0,10,0,619.7,True
4,3,9,10,6,10,9,2,1,5,5,4,0,6,7,7,1,10,5,4,2,673.7,False
2,1,2,4,2,5,2,5,2,7,2,6,10,6,0,1,1,5,2,4,2,645.2,True
1,4,5,5,10,3,4,3,2,4,2,6,3,7,0,2,2,6,1,3,1,643.7,False
3,4,10,7,8,8,10,5,2,7,1,3,3,6,0,1,2,10,1,5,3,692.2,False
2,2,5,1,2,10,2,5,2,10,0,5,5,6,0,1,2,2,0,7,2,655.2,False
1,3,1,2,1,10,2,0,1,5,2,3,2,5,0,4,1,3,3,5,1,607.0,False
3,2,8,5,5,6,2,5,1,7,3,9,5,6,8,2,2,10,8,6,3,703.6,True
5,3,6,6,4,8,1,5,2,8,1,10,3,7,5,2,2,5,0,9,2,675.1,False
2,1,5,6,4,10,1,1,1,0,2,7,0,8,0,5,2,2,3,0,0,644.1,True
4,3,10,4,10,10,3,5,1,4,1,10,4,10,10,5,1,10,4,10,0,696.1,False
1,3,3,2,2,1,2,1,2,0,2,10,2,10,0,6,1,6,0,6,1,595.8,False
3,1,10,10,10,8,6,5,1,7,2,8,3,8,0,5,2,10,0,10,2,736.1,False
0,3,2,4,1,7,1,2,2,7,4,4,0,6,5,1,1,1,5,2,1,590.4,True
5,4,10,5,10,10,2,5,2,8,4,7,3,8,5,5,2,4,10,2,1,691.7,False
5,4,1,5,5,2,2,1,1,9,2,8,1,8,10,2,2,8,2,9,3,656.2,False
1,4,2,5,10,10,3,2,1,5,1,7,0,7,3,5,2,4,1,5,1,649.0,False
1,3,5,8,4,10,2,0,2,8,2,4,4,8,0,1,2,10,3,7,1,665.6,True
5,3,10,4,5,7,2,5,1,8,6,10,7,8,0,3,1,10,4,10,3,721.2,False
0,3,2,2,1,5,0,2,1,7,3,7,1,7,0,0,1,3,1,1,1,611.6,True
3,2,7,8,4,4,2,5,2,2,5,4,3,6,0,1,2,3,0,7,3,658.4,False
3,4,2,2,0,4,3,1,1,5,2,10,1,7,0,10,2,3,2,10,0,634.3,False
3,4,2,1,0,2,0,0,1,4,1,10,0,7,5,7,2,3,2,10,0,612.2,False
3,2,4,8,6,6,6,5,2,2,5,4,0,7,0,2,2,3,3,5,3,663.7,False
4,4,8,3,4,3,4,4,1,5,2,3,5,5,3,2,1,3,4,2,0,637.6,False
4,2,6,10,8,10,1,2,2,9,10,5,5,8,2,1,2,10,7,3,1,711.7,False
2,4,0,0,0,5,0,0,1,0,0,5,0,8,0,3,2,2,3,4,3,597.8,True
2,3,2,5,0,3,0,0,1,3,1,1,1,7,2,1,1,3,1,2,0,586.6,True
3,3,6,3,4,4,3,1,1,5,2,8,3,8,0,1,2,2,4,10,1,671.5,True
3,2,8,10,10,10,6,2,1,6,4,8,1,7,0,2,2,4,4,2,2,707.0,False
2,3,2,2,10,4,4,5,1,2,1,3,0,8,0,2,2,10,1,1,2,655.2,True
4,5,3,8,10,6,6,5,1,6,4,8,1,6,0,1,2,10,4,2,1,701.7,False
4,0,3,4,4,5,2,4,1,9,1,5,1,8,0,4,2,3,3,10,1,682.8,True
1,3,2,0,0,4,1,0,2,4,1,1,0,10,0,5,1,2,0,10,1,573.6,True
2,3,2,2,0,4,2,0,1,5,0,1,5,7,7,8,1,1,5,1,1,576.4,False
2,5,0,3,10,3,3,5,1,3,6,2,10,8,8,2,2,4,5,3,3,655.0,False
1,3,3,2,3,10,3,0,2,3,3,3,3,6,0,5,1,4,1,5,2,597.0,False
3,4,7,4,3,8,1,2,2,7,4,3,1,7,5,4,2,10,1,3,2,634.6,True
5,3,8,5,3,5,3,5,2,8,2,7,2,7,2,0,2,3,2,5,3,669.4,False
3,1,5,10,8,10,0,5,2,7,8,5,2,8,0,1,2,5,6,6,3,704.9,False
2,0,5,4,0,0,4,0,1,5,8,9,0,5,10,0,2,10,2,5,2,650.7,False
4,2,6,9,5,7,1,1,1,8,0,4,1,8,0,8,2,10,1,3,2,667.3,False
3,4,8,5,3,10,0,3,1,8,1,6,5,6,10,3,2,3,6,2,1,655.4,False
3,4,6,5,7,5,5,1,1,7,5,7,5,7,0,2,1,6,2,5,1,666.0,False
4,4,5,9,6,5,5,2,1,8,2,9,2,7,2,1,1,5,2,6,1,669.8,True
2,3,5,5,1,2,2,1,1,8,1,10,5,8,0,2,2,10,2,10,1,678.7,False
2,3,2,8,6,10,1,1,2,5,2,7,1,7,5,7,2,3,2,10,2,635.4,False
4,1,5,5,4,4,4,3,1,6,4,10,10,8,0,0,2,3,3,7,1,709.3,False
5,5,10,10,8,4,5,5,2,6,4,4,3,6,0,7,2,8,4,6,3,683.9,False
4,3,3,7,1,3,3,2,1,7,2,3,5,7,9,1,2,10,0,3,1,648.2,True
4,1,6,6,3,8,1,0,1,7,2,10,2,6,0,1,2,3,2,10,2,685.1,True
3,3,10,10,9,7,3,2,1,4,4,5,10,7,0,4,1,7,3,10,1,697.9,False
3,3,10,2,0,3,3,1,1,7,7,7,1,8,0,5,2,10,7,10,1,686.6,True
2,2,3,4,6,10,6,3,2,8,6,2,2,8,10,5,2,7,6,3,2,651.6,False
2,2,2,7,3,8,3,2,2,3,4,5,5,6,10,1,2,8,2,6,2,639.9,True
3,1,10,10,10,8,4,2,2,8,3,5,1,7,0,0,2,5,5,10,1,706.4,True
2,3,0,6,1,10,5,0,1,4,2,10,10,5,0,4,2,0,1,2,0,649.2,True
5,4,10,10,10,10,10,5,1,10,6,7,3,6,0,6,2,10,2,7,1,745.7,False
4,4,3,7,1,5,1,1,1,5,2,8,3,6,10,4,1,3,6,3,1,616.7,False
3,2,5,8,7,5,7,0,1,7,2,7,2,6,0,1,2,5,2,4,2,679.4,True
5,2,10,4,10,6,10,5,1,7,4,7,6,8,0,1,2,10,6,10,3,756.3,False
3,3,10,10,10,10,7,2,1,10,8,10,5,8,0,1,2,5,8,10,0,758.6,False
5,3,10,4,7,7,5,5,1,7,4,6,5,8,0,1,1,10,6,10,3,720.4,False
4,3,10,7,10,10,4,5,2,7,3,6,5,7,0,7,2,10,4,7,1,708.3,False
5,3,4,8,6,10,2,5,2,5,1,2,0,7,5,2,1,5,4,10,3,649.7,True
3,3,5,6,2,10,5,2,1,4,2,4,2,7,4,2,1,6,2,5,1,645.0,False
2,1,4,3,2,1,4,1,1,6,0,8,2,7,4,2,1,2,2,8,1,627.1,True
5,1,10,4,1,2,3,2,1,7,1,8,1,9,0,1,2,3,2,10,1,687.0,False
1,1,5,6,5,5,4,5,1,6,2,1,10,7,2,6,2,0,8,10,1,683.5,True
1,5,10,3,2,8,2,0,2,7,2,2,1,9,10,3,1,3,0,3,0,582.1,False
3,4,0,6,7,10,5,5,1,8,2,10,1,5,0,4,2,5,0,3,2,676.4,False
